"CNTRYID","CNT","Gender","Computers_at_home","Hours_maths_school","Hours_maths_at_home","Hours_science_school","Hours_science_at_home","PV1MATH","PV1READ","PV1SCIE"
"Albania","Albania","Female",NA,NA,NA,NA,NA,545.877,650.47,555.365
"Albania","Albania","Female",NA,NA,NA,NA,NA,520.046,426.581,490.244
"Albania","Albania","Male",NA,NA,NA,NA,NA,298.667,341.129,346.316
"Albania","Albania","Male",NA,NA,NA,NA,NA,485.197,366.816,422.161
"Albania","Albania","Female",NA,NA,NA,NA,NA,375.61,625.063,533.943
"Albania","Albania","Male",NA,NA,NA,NA,NA,488.298,480.42,528.35
"Albania","Albania","Male",NA,NA,NA,NA,NA,460.809,397.442,417.784
"Albania","Albania","Female",NA,NA,NA,NA,NA,385.668,448.847,436.628
"Albania","Albania","Male",NA,NA,NA,NA,NA,299.849,169.011,301.454
"Albania","Albania","Female",NA,NA,NA,NA,NA,580.037,496.081,462.582
"Albania","Albania","Male",NA,NA,NA,NA,NA,393.474,427.95,328.166
"Albania","Albania","Male",NA,NA,NA,NA,NA,470.614,457.444,460.027
"Albania","Albania","Male",NA,NA,NA,NA,NA,435.667,504.665,481.259
"Albania","Albania","Female",NA,NA,NA,NA,NA,476.054,498.803,423.588
"Albania","Albania","Male",NA,NA,NA,NA,NA,418.708,380.417,434.502
"Albania","Albania","Female",NA,NA,NA,NA,NA,410.046,299.013,400.555
"Albania","Albania","Male",NA,NA,NA,NA,NA,420.957,330.005,344.084
"Albania","Albania","Female",NA,NA,NA,NA,NA,460.865,443.657,421.879
"Albania","Albania","Male",NA,NA,NA,NA,NA,420.734,519.6,389.655
"Albania","Albania","Female",NA,NA,NA,NA,NA,556.3,427.357,392.945
"Albania","Albania","Female",NA,NA,NA,NA,NA,272.457,304.031,364.962
"Albania","Albania","Female",NA,NA,NA,NA,NA,414.524,447.753,434.689
"Albania","Albania","Female",NA,NA,NA,NA,NA,281.414,312.457,342.054
"Albania","Albania","Female",NA,NA,NA,NA,NA,278.359,300.846,310.008
"Albania","Albania","Male",NA,NA,NA,NA,NA,304.79,430.471,401.462
"Albania","Albania","Female",NA,NA,NA,NA,NA,522.332,570.316,497.564
"Albania","Albania","Male",NA,NA,NA,NA,NA,386.074,264.612,338.917
"Albania","Albania","Female",NA,NA,NA,NA,NA,445.066,438.286,427.451
"Albania","Albania","Female",NA,NA,NA,NA,NA,409.666,435.71,427.025
"Albania","Albania","Male",NA,NA,NA,NA,NA,484.72,421.386,399.156
"Albania","Albania","Female",NA,NA,NA,NA,NA,273.759,423.054,336.345
"Albania","Albania","Male",NA,NA,NA,NA,NA,483.136,444.689,503.359
"Albania","Albania","Male",NA,NA,NA,NA,NA,391.394,341.655,343.562
"Albania","Albania","Male",NA,NA,NA,NA,NA,484.374,467.911,549.864
"Albania","Albania","Male",NA,NA,NA,NA,NA,397.484,456.569,459.537
"Albania","Albania","Female",NA,NA,NA,NA,NA,478.309,476.647,467.829
"Albania","Albania","Female",NA,NA,NA,NA,NA,324.914,354.497,295.218
"Albania","Albania","Male",NA,NA,NA,NA,NA,381.076,389.756,426.399
"Albania","Albania","Female",NA,NA,NA,NA,NA,462.296,442.089,471.591
"Albania","Albania","Female",NA,NA,NA,NA,NA,558.383,440.399,541.33
"Albania","Albania","Male",NA,NA,NA,NA,NA,375.846,397.895,387.273
"Albania","Albania","Female",NA,NA,NA,NA,NA,235.037,223.195,259.603
"Albania","Albania","Female",NA,NA,NA,NA,NA,445.134,481,429.602
"Albania","Albania","Female",NA,NA,NA,NA,NA,395.116,377.51,432.364
"Albania","Albania","Male",NA,NA,NA,NA,NA,492.11,488.345,518.868
"Albania","Albania","Female",NA,NA,NA,NA,NA,369.33,334.849,345.306
"Albania","Albania","Male",NA,NA,NA,NA,NA,487.647,419.94,519.294
"Albania","Albania","Male",NA,NA,NA,NA,NA,298.113,316.313,349.164
"Albania","Albania","Male",NA,NA,NA,NA,NA,406.089,279.766,413.1
"Albania","Albania","Female",NA,NA,NA,NA,NA,473.678,554.352,499.027
"Albania","Albania","Male",NA,NA,NA,NA,NA,456.19,534.438,473.86
"Albania","Albania","Female",NA,NA,NA,NA,NA,509.135,559.428,523.657
"Albania","Albania","Male",NA,NA,NA,NA,NA,514.943,425.583,482.902
"Albania","Albania","Male",NA,NA,NA,NA,NA,432.064,432.256,402.156
"Albania","Albania","Female",NA,NA,NA,NA,NA,327.537,356.435,278.352
"Albania","Albania","Female",NA,NA,NA,NA,NA,375.725,434.019,419.814
"Albania","Albania","Female",NA,NA,NA,NA,NA,302.558,380.505,394.412
"Albania","Albania","Female",NA,NA,NA,NA,NA,342.812,395.372,332.33
"Albania","Albania","Male",NA,NA,NA,NA,NA,361.756,334.875,377.012
"Albania","Albania","Male",NA,NA,NA,NA,NA,482.364,473.09,447.942
"Albania","Albania","Female",NA,NA,NA,NA,NA,354.198,440.766,410.821
"Albania","Albania","Female",NA,NA,NA,NA,NA,300.825,281.946,295.25
"Albania","Albania","Male",NA,NA,NA,NA,NA,347.958,305.199,278.696
"Albania","Albania","Male",NA,NA,NA,NA,NA,396.009,403.305,412.082
"Albania","Albania","Male",NA,NA,NA,NA,NA,291.194,282.918,336.4
"Albania","Albania","Female",NA,NA,NA,NA,NA,268.179,523.447,405.889
"Albania","Albania","Female",NA,NA,NA,NA,NA,337.399,392.318,449.73
"Albania","Albania","Male",NA,NA,NA,NA,NA,346.349,387.379,390.022
"Albania","Albania","Female",NA,NA,NA,NA,NA,446.463,426.861,462.833
"Albania","Albania","Male",NA,NA,NA,NA,NA,409.837,479.706,470.2
"Albania","Albania","Male",NA,NA,NA,NA,NA,595.993,470.844,495.261
"Albania","Albania","Female",NA,NA,NA,NA,NA,263.172,339.258,299.926
"Albania","Albania","Male",NA,NA,NA,NA,NA,464.692,267.247,398.49
"Albania","Albania","Male",NA,NA,NA,NA,NA,309.982,238.808,322.92
"Albania","Albania","Male",NA,NA,NA,NA,NA,277.499,258.139,270.507
"Albania","Albania","Female",NA,NA,NA,NA,NA,412.883,602.091,573.845
"Albania","Albania","Female",NA,NA,NA,NA,NA,473.047,352.441,427.288
"Albania","Albania","Male",NA,NA,NA,NA,NA,341.479,321.817,311.469
"Albania","Albania","Male",NA,NA,NA,NA,NA,296.894,343.231,413.055
"Albania","Albania","Female",NA,NA,NA,NA,NA,366.322,356.515,365.501
"Albania","Albania","Female",NA,NA,NA,NA,NA,561.35,535.871,582.101
"Albania","Albania","Female",NA,NA,NA,NA,NA,503.465,483.509,428.212
"Albania","Albania","Female",NA,NA,NA,NA,NA,539.001,591.256,528.794
"Albania","Albania","Male",NA,NA,NA,NA,NA,504.374,468.976,546.333
"Albania","Albania","Male",NA,NA,NA,NA,NA,338.714,357.138,337.547
"Albania","Albania","Male",NA,NA,NA,NA,NA,573.793,514.8,549.605
"Albania","Albania","Female",NA,NA,NA,NA,NA,421.759,504.421,474.284
"Albania","Albania","Female",NA,NA,NA,NA,NA,459.359,506.212,514.303
"Albania","Albania","Male",NA,NA,NA,NA,NA,412.065,270.686,387.224
"Albania","Albania","Female",NA,NA,NA,NA,NA,364.284,407.442,457.03
"Albania","Albania","Male",NA,NA,NA,NA,NA,413.853,351.925,373.643
"Albania","Albania","Female",NA,NA,NA,NA,NA,543.957,490.267,523.282
"Albania","Albania","Female",NA,NA,NA,NA,NA,313.751,426.36,410.19
"Albania","Albania","Female",NA,NA,NA,NA,NA,509.522,543.435,551.547
"Albania","Albania","Female",NA,NA,NA,NA,NA,561.438,549.78,527.397
"Albania","Albania","Male",NA,NA,NA,NA,NA,372.2,356.148,440.785
"Albania","Albania","Male",NA,NA,NA,NA,NA,446.739,423.635,467.617
"Albania","Albania","Male",NA,NA,NA,NA,NA,262.558,208.388,306.268
"Albania","Albania","Female",NA,NA,NA,NA,NA,394.287,390.036,361.456
"Albania","Albania","Male",NA,NA,NA,NA,NA,349.689,294.631,361.608
"Albania","Albania","Female",NA,NA,NA,NA,NA,481.068,517.86,544.31
"Albania","Albania","Female",NA,NA,NA,NA,NA,547.949,495.581,474.888
"Albania","Albania","Male",NA,NA,NA,NA,NA,344.063,280.105,358.459
"Albania","Albania","Female",NA,NA,NA,NA,NA,533.052,469.817,511.673
"Albania","Albania","Male",NA,NA,NA,NA,NA,308.695,166.003,270.997
"Albania","Albania","Male",NA,NA,NA,NA,NA,242.466,199.641,247.111
"Albania","Albania","Female",NA,NA,NA,NA,NA,446.776,315.427,350.371
"Albania","Albania","Female",NA,NA,NA,NA,NA,494.233,470.622,432.714
"Albania","Albania","Male",NA,NA,NA,NA,NA,326.307,364.097,369.366
"Albania","Albania","Male",NA,NA,NA,NA,NA,377.831,397.497,383.541
"Albania","Albania","Female",NA,NA,NA,NA,NA,485.396,494.587,453.618
"Albania","Albania","Male",NA,NA,NA,NA,NA,299.394,312.453,298.586
"Albania","Albania","Female",NA,NA,NA,NA,NA,347.187,444.82,394.176
"Albania","Albania","Female",NA,NA,NA,NA,NA,440.941,442.175,449.635
"Albania","Albania","Male",NA,NA,NA,NA,NA,503.431,496.125,496.756
"Albania","Albania","Male",NA,NA,NA,NA,NA,539.039,523.033,504.282
"Albania","Albania","Female",NA,NA,NA,NA,NA,436.007,445.608,478.325
"Albania","Albania","Female",NA,NA,NA,NA,NA,352.611,465.789,371.335
"Albania","Albania","Male",NA,NA,NA,NA,NA,515.084,293.359,429.588
"Albania","Albania","Male",NA,NA,NA,NA,NA,381.692,311.681,348.572
"Albania","Albania","Male",NA,NA,NA,NA,NA,229.346,322.751,301.866
"Albania","Albania","Female",NA,NA,NA,NA,NA,378.827,416.076,406.807
"Albania","Albania","Female",NA,NA,NA,NA,NA,519.548,558.401,561.093
"Albania","Albania","Male",NA,NA,NA,NA,NA,364.863,387.028,380.847
"Albania","Albania","Male",NA,NA,NA,NA,NA,414.673,350.549,388.195
"Albania","Albania","Male",NA,NA,NA,NA,NA,340.468,232.179,350.349
"Albania","Albania","Female",NA,NA,NA,NA,NA,306.373,242.648,323.699
"Albania","Albania","Female",NA,NA,NA,NA,NA,477.839,434.072,479.571
"Albania","Albania","Male",NA,NA,NA,NA,NA,490.905,383.63,505.776
"Albania","Albania","Male",NA,NA,NA,NA,NA,362.933,276.269,369.749
"Albania","Albania","Female",NA,NA,NA,NA,NA,524.356,438.758,452.7
"Albania","Albania","Male",NA,NA,NA,NA,NA,246.1,314.255,380.911
"Albania","Albania","Female",NA,NA,NA,NA,NA,371.007,325.379,418.934
"Albania","Albania","Female",NA,NA,NA,NA,NA,492.476,570.572,575.038
"Albania","Albania","Female",NA,NA,NA,NA,NA,581.091,562.912,558.066
"Albania","Albania","Male",NA,NA,NA,NA,NA,297.774,329.596,284.752
"Albania","Albania","Female",NA,NA,NA,NA,NA,410.283,369.175,391.666
"Albania","Albania","Female",NA,NA,NA,NA,NA,519.202,297.235,377.398
"Albania","Albania","Male",NA,NA,NA,NA,NA,440.027,301.388,380.384
"Albania","Albania","Female",NA,NA,NA,NA,NA,363.32,421.025,433.091
"Albania","Albania","Female",NA,NA,NA,NA,NA,467.633,570.168,505.882
"Albania","Albania","Female",NA,NA,NA,NA,NA,408.697,376.751,420.114
"Albania","Albania","Male",NA,NA,NA,NA,NA,344.729,331.489,369.26
"Albania","Albania","Male",NA,NA,NA,NA,NA,429.562,523.006,506.111
"Albania","Albania","Female",NA,NA,NA,NA,NA,291.714,426.302,383.255
"Albania","Albania","Male",NA,NA,NA,NA,NA,342.406,320.078,357.25
"Albania","Albania","Female",NA,NA,NA,NA,NA,457.549,370.378,414.388
"Albania","Albania","Male",NA,NA,NA,NA,NA,531.09,518.468,537.213
"Albania","Albania","Male",NA,NA,NA,NA,NA,384.196,342.377,428.944
"Albania","Albania","Male",NA,NA,NA,NA,NA,602.91,644.235,604.083
"Albania","Albania","Female",NA,NA,NA,NA,NA,414.088,504.217,463.449
"Albania","Albania","Female",NA,NA,NA,NA,NA,378.957,371.457,464.771
"Albania","Albania","Male",NA,NA,NA,NA,NA,313.438,480.748,388.544
"Albania","Albania","Male",NA,NA,NA,NA,NA,402.602,364.878,451.199
"Albania","Albania","Female",NA,NA,NA,NA,NA,452.694,465.847,453.801
"Albania","Albania","Male",NA,NA,NA,NA,NA,428.918,412.911,450.904
"Albania","Albania","Male",NA,NA,NA,NA,NA,420.662,351.837,385.179
"Albania","Albania","Male",NA,NA,NA,NA,NA,262.24,319.771,366.664
"Albania","Albania","Female",NA,NA,NA,NA,NA,495.459,514.582,536.841
"Albania","Albania","Male",NA,NA,NA,NA,NA,334.832,469.505,441.487
"Albania","Albania","Female",NA,NA,NA,NA,NA,345.619,274.429,380.555
"Albania","Albania","Female",NA,NA,NA,NA,NA,350.558,363.968,365.873
"Albania","Albania","Female",NA,NA,NA,NA,NA,312.51,294.028,383.6
"Albania","Albania","Female",NA,NA,NA,NA,NA,390.472,403.068,404.906
"Albania","Albania","Male",NA,NA,NA,NA,NA,367.071,431.198,443.143
"Albania","Albania","Male",NA,NA,NA,NA,NA,535.884,505.174,537.868
"Albania","Albania","Female",NA,NA,NA,NA,NA,374.47,419.248,521.3
"Albania","Albania","Male",NA,NA,NA,NA,NA,375.743,302.869,357.025
"Albania","Albania","Female",NA,NA,NA,NA,NA,490.963,578.806,438.654
"Albania","Albania","Female",NA,NA,NA,NA,NA,362.821,281.998,359.99
"Albania","Albania","Male",NA,NA,NA,NA,NA,558.947,550.664,537.262
"Albania","Albania","Male",NA,NA,NA,NA,NA,389.157,354.114,430.198
"Algeria","Algeria","Male","1",NA,NA,NA,NA,391.731,435.622,385.248
"Algeria","Algeria","Female","0",NA,NA,NA,NA,372.268,455.051,414.393
"Algeria","Algeria","Female","1",NA,NA,NA,NA,492.931,377.515,442.507
"Algeria","Algeria","Female","0",NA,NA,NA,NA,291.199,279.132,325.655
"Algeria","Algeria","Male","0",NA,NA,NA,NA,375.78,283.067,336.693
"Algeria","Algeria","Female","0",NA,NA,NA,NA,379.354,356.65,345.224
"Algeria","Algeria","Female","0",NA,NA,NA,NA,345.041,386.746,362.877
"Algeria","Algeria","Male","0",NA,NA,NA,NA,497.056,397.702,425.029
"Algeria","Algeria","Female","1",NA,NA,NA,NA,466.812,455.793,503.403
"Algeria","Algeria","Female","0",NA,NA,NA,NA,404.271,308.134,325.953
"Algeria","Algeria","Female","0",NA,NA,NA,NA,356.434,344.643,370.63
"Algeria","Algeria","Male","0",NA,NA,NA,NA,338.538,253.654,335.047
"Algeria","Algeria","Male","0",NA,NA,NA,NA,378.872,395.455,385.408
"Algeria","Algeria","Male","2",NA,NA,NA,NA,345.104,368.589,300.616
"Algeria","Algeria","Male","1",NA,NA,NA,NA,406.622,311.645,389.729
"Algeria","Algeria","Female","1",NA,NA,NA,NA,368.052,263.787,390.101
"Algeria","Algeria","Male","0",NA,NA,NA,NA,227.461,268.008,276.034
"Algeria","Algeria","Female","1",NA,NA,NA,NA,388.186,323.531,332.458
"Algeria","Algeria","Female","1",NA,NA,NA,NA,401.262,398.16,500.383
"Algeria","Algeria","Male","1",NA,NA,NA,NA,341.921,420.655,354.54
"Algeria","Algeria","Female","0",NA,NA,NA,NA,483.153,432.817,475.265
"Algeria","Algeria","Female","1",NA,NA,NA,NA,412.521,425.877,473.072
"Algeria","Algeria","Female","0",NA,NA,NA,NA,387.31,436.234,401.06
"Algeria","Algeria","Male","1",NA,NA,NA,NA,472.168,426.746,470.384
"Algeria","Algeria","Male","2",NA,NA,NA,NA,476.629,410.882,430.999
"Algeria","Algeria","Male","0",NA,NA,NA,NA,383.965,372.131,397.719
"Algeria","Algeria","Male","1",NA,NA,NA,NA,243.658,339.961,352.95
"Algeria","Algeria","Male","1",NA,NA,NA,NA,322.763,441.364,472.655
"Algeria","Algeria","Male","1",NA,NA,NA,NA,295.386,312.607,380.688
"Algeria","Algeria","Male","0",NA,NA,NA,NA,357.467,315.343,476.982
"Algeria","Algeria","Female","0",NA,NA,NA,NA,274.773,357.452,356.947
"Algeria","Algeria","Male","0",NA,NA,NA,NA,346.464,319.338,279.648
"Algeria","Algeria","Male","0",NA,NA,NA,NA,295.915,333.767,294.226
"Algeria","Algeria","Male",NA,NA,NA,NA,NA,350.225,466.439,440.915
"Algeria","Algeria","Male","1",NA,NA,NA,NA,320.259,299.227,370.302
"Algeria","Algeria","Male","0",NA,NA,NA,NA,394.711,293.372,415.613
"Algeria","Algeria","Male","1",NA,NA,NA,NA,365.526,427.079,448.364
"Algeria","Algeria","Female","0",NA,NA,NA,NA,408.853,368.267,397.926
"Algeria","Algeria","Male","0",NA,NA,NA,NA,301.074,323.248,322.039
"Algeria","Algeria","Female","0",NA,NA,NA,NA,441.447,332.346,447.025
"Algeria","Algeria","Male",NA,NA,NA,NA,NA,304.685,336.613,357.018
"Algeria","Algeria","Female","0",NA,NA,NA,NA,249.711,359.348,374.831
"Algeria","Algeria","Female",">=3",NA,NA,NA,NA,348.129,311.42,342.123
"Algeria","Algeria","Male","0",NA,NA,NA,NA,381.36,278.128,348.681
"Algeria","Algeria","Female","1",NA,NA,NA,NA,263.646,224.079,286.544
"Algeria","Algeria","Female","0",NA,NA,NA,NA,321.431,356.723,343.364
"Algeria","Algeria","Male","1",NA,NA,NA,NA,332.113,307.297,291.353
"Algeria","Algeria","Male","0",NA,NA,NA,NA,415.78,355.56,385.558
"Algeria","Algeria","Female","1",NA,NA,NA,NA,269.588,393.607,324.887
"Algeria","Algeria","Female","0",NA,NA,NA,NA,354.999,381.089,385.77
"Algeria","Algeria","Male","1",NA,NA,NA,NA,376.269,230.74,297.276
"Algeria","Algeria","Male",NA,NA,NA,NA,NA,278.42,453.707,353.374
"Algeria","Algeria","Female","0",NA,NA,NA,NA,375.644,362.826,375.011
"Algeria","Algeria","Male","2",NA,NA,NA,NA,325.02,446.124,410.589
"Algeria","Algeria","Female","0",NA,NA,NA,NA,344.086,370.319,396.842
"Algeria","Algeria","Male","1",NA,NA,NA,NA,470.356,363.885,343.401
"Algeria","Algeria","Male",">=3",NA,NA,NA,NA,275.952,340.849,272.698
"Algeria","Algeria","Male","0",NA,NA,NA,NA,329.797,273.758,339.774
"Algeria","Algeria","Male",NA,NA,NA,NA,NA,292.062,294.032,366.435
"Algeria","Algeria","Male","0",NA,NA,NA,NA,414.668,285.035,318.658
"Algeria","Algeria","Female","2",NA,NA,NA,NA,301.026,222.361,271.434
"Algeria","Algeria","Male",">=3",NA,NA,NA,NA,384.434,318.719,378.435
"Algeria","Algeria","Female","0",NA,NA,NA,NA,388.795,383.488,318.421
"Algeria","Algeria","Female",NA,NA,NA,NA,NA,344.979,439.537,453.628
"Algeria","Algeria","Male","0",NA,NA,NA,NA,343.049,329.168,324.625
"Algeria","Algeria","Female","0",NA,NA,NA,NA,373.675,424.535,397.125
"Algeria","Algeria","Female","2",NA,NA,NA,NA,455.117,364.685,410.144
"Algeria","Algeria","Male","1",NA,NA,NA,NA,318.918,264.282,308.116
"Algeria","Algeria","Female","1",NA,NA,NA,NA,349.5,350.626,392.109
"Algeria","Algeria","Male",">=3",NA,NA,NA,NA,292.693,224.803,338.062
"Algeria","Algeria","Female","0",NA,NA,NA,NA,334.539,408.289,374.69
"Algeria","Algeria","Female","1",NA,NA,NA,NA,288.034,431.343,377.862
"Algeria","Algeria","Male","1",NA,NA,NA,NA,325.717,257.553,251.194
"Algeria","Algeria","Female","1",NA,NA,NA,NA,337.201,395.254,383.365
"Algeria","Algeria","Female","0",NA,NA,NA,NA,389.014,377.697,370.561
"Algeria","Algeria","Male","1",NA,NA,NA,NA,366.639,328.024,378.972
"Algeria","Algeria","Female","1",NA,NA,NA,NA,583.331,543.768,588.561
"Algeria","Algeria","Male","2",NA,NA,NA,NA,388.609,380.995,409.151
"Algeria","Algeria","Male","0",NA,NA,NA,NA,370.625,371.54,388.642
"Algeria","Algeria","Female","2",NA,NA,NA,NA,227.489,313.629,325.84
"Algeria","Algeria","Male","0",NA,NA,NA,NA,400.055,334.597,390.303
"Algeria","Algeria","Male","0",NA,NA,NA,NA,287.046,372.521,297.153
"Algeria","Algeria","Male","2",NA,NA,NA,NA,269.152,296.263,278.224
"Algeria","Algeria","Female","0",NA,NA,NA,NA,334.102,361.226,350.916
"Algeria","Algeria","Female","0",NA,NA,NA,NA,338.691,326.675,337.213
"Algeria","Algeria","Female","1",NA,NA,NA,NA,328.918,282.223,381.062
"Algeria","Algeria","Female","1",NA,NA,NA,NA,384.467,417.498,405.228
"Algeria","Algeria","Male","1",NA,NA,NA,NA,399.089,356.257,383.989
"Algeria","Algeria","Female","0",NA,NA,NA,NA,292.683,335.197,343.389
"Algeria","Algeria","Male","0",NA,NA,NA,NA,366.079,312.633,413.176
"Algeria","Algeria","Male","1",NA,NA,NA,NA,348.397,262.693,345.737
"Algeria","Algeria","Male","1",NA,NA,NA,NA,305.439,146.975,327.589
"Algeria","Algeria","Female","0",NA,NA,NA,NA,393.242,373.891,333.184
"Algeria","Algeria","Female","0",NA,NA,NA,NA,360.62,308.113,344.316
"Algeria","Algeria","Male",NA,NA,NA,NA,NA,357.755,356.573,317.074
"Algeria","Algeria","Male","0",NA,NA,NA,NA,341.479,367.253,307.076
"Algeria","Algeria","Male","0",NA,NA,NA,NA,364.035,361.61,415.355
"Algeria","Algeria","Male","1",NA,NA,NA,NA,313.721,337.543,369.647
"Algeria","Algeria","Female","1",NA,NA,NA,NA,228.352,317.472,279.108
"Algeria","Algeria","Female","1",NA,NA,NA,NA,385.232,394.988,423.354
"Algeria","Algeria","Female","1",NA,NA,NA,NA,350.551,295.359,391.85
"Algeria","Algeria","Male","2",NA,NA,NA,NA,433.744,309.796,372.523
"Algeria","Algeria","Male","1",NA,NA,NA,NA,373.461,385.711,378.697
"Algeria","Algeria","Male","1",NA,NA,NA,NA,387.844,390.697,419.25
"Algeria","Algeria","Male",NA,NA,NA,NA,NA,246.563,319.788,366.986
"Algeria","Algeria","Female","0",NA,NA,NA,NA,433.096,414.559,461.914
"Algeria","Algeria","Male","0",NA,NA,NA,NA,304.901,345.557,387.46
"Algeria","Algeria","Female","0",NA,NA,NA,NA,325.198,413.761,304.502
"Algeria","Algeria","Female","0",NA,NA,NA,NA,373.054,302.893,319.537
"Algeria","Algeria","Male","1",NA,NA,NA,NA,343.266,302.938,295.937
"Algeria","Algeria","Male","0",NA,NA,NA,NA,398.504,435.52,396.645
"Algeria","Algeria","Male","2",NA,NA,NA,NA,412.018,467.213,480.964
"Algeria","Algeria","Female","0",NA,NA,NA,NA,515.851,431.573,428.065
"Algeria","Algeria","Female","0",NA,NA,NA,NA,334.141,319.453,394.905
"Algeria","Algeria","Male","0",NA,NA,NA,NA,282.16,218.158,254.949
"Algeria","Algeria","Female","0",NA,NA,NA,NA,347.899,358.599,326.269
"Algeria","Algeria","Female","1",NA,NA,NA,NA,354.038,356.846,339.949
"Algeria","Algeria","Female","1",NA,NA,NA,NA,433.206,312.775,475.592
"Algeria","Algeria","Male","1",NA,NA,NA,NA,243.442,233.779,181.648
"Algeria","Algeria","Female","0",NA,NA,NA,NA,423.207,428.774,448.738
"Algeria","Algeria","Female","0",NA,NA,NA,NA,231.337,227.979,310.885
"Algeria","Algeria","Male","1",NA,NA,NA,NA,348.664,296.739,371.99
"Algeria","Algeria","Female","1",NA,NA,NA,NA,334.725,311.86,349.913
"Algeria","Algeria","Male","1",NA,NA,NA,NA,432.707,374.25,477.347
"Algeria","Algeria","Female","1",NA,NA,NA,NA,302.573,317.001,369.095
"Algeria","Algeria","Female","1",NA,NA,NA,NA,373.748,432.882,433.667
"Algeria","Algeria","Female","1",NA,NA,NA,NA,447.368,276.67,432.253
"Algeria","Algeria","Female","0",NA,NA,NA,NA,343.784,362.722,394.767
"Algeria","Algeria","Male","0",NA,NA,NA,NA,341.964,447.134,441.339
"Algeria","Algeria","Male",NA,NA,NA,NA,NA,310.245,320.418,340.878
"Algeria","Algeria","Female","2",NA,NA,NA,NA,348.969,382.522,380.535
"Algeria","Algeria","Male","0",NA,NA,NA,NA,439.357,459.256,450.356
"Algeria","Algeria","Female","0",NA,NA,NA,NA,282.042,275.54,320.977
"Algeria","Algeria","Female","0",NA,NA,NA,NA,371.552,387.971,328.168
"Algeria","Algeria","Female","1",NA,NA,NA,NA,415.516,448.238,496.202
"Algeria","Algeria","Female","0",NA,NA,NA,NA,311.877,382.014,419.462
"Algeria","Algeria","Female","0",NA,NA,NA,NA,377.051,434.226,412.519
"Algeria","Algeria","Male","0",NA,NA,NA,NA,352.876,351.043,397.295
"Algeria","Algeria","Male","0",NA,NA,NA,NA,294.34,333.959,296.583
